Country,Country Code,Continent,Region,Year,Emissions_Per_Capita,Emissions,Vaccinations
Angola,24,Africa,Middle Africa,2020,0.510122619,5801.194,
Angola,24,Africa,Middle Africa,2020,0.401602489,4418.735,
Angola,24,Africa,Middle Africa,2020,0.409979248,4367.397,
Angola,24,Africa,Middle Africa,2020,0.428662945,4429.736,
Anguilla,660,Americas,Caribbean,2022,,143.013,
Anguilla,660,Americas,Caribbean,2022,,150.347,
Anguilla,660,Americas,Caribbean,2022,,146.68,
Anguilla,660,Americas,Caribbean,2022,,150.347,
Anguilla,660,Americas,Caribbean,2022,,150.347,
Anguilla,660,Americas,Caribbean,2022,,143.013,
Anguilla,660,Americas,Caribbean,2022,,128.345,
Anguilla,660,Americas,Caribbean,2022,,121.011,
Anguilla,660,Americas,Caribbean,2022,,102.676,
Anguilla,660,Americas,Caribbean,2022,,95.342,
Anguilla,660,Americas,Caribbean,2021,,95.342,
Anguilla,660,Americas,Caribbean,2021,,62.339,
Anguilla,660,Americas,Caribbean,2021,,51.338,
Anguilla,660,Americas,Caribbean,2021,,47.671,
Anguilla,660,Americas,Caribbean,2021,,44.004,
Antigua and Barbuda,28,Americas,Caribbean,2022,5.823804338,513.38,
Antigua and Barbuda,28,Americas,Caribbean,2022,6.011268671,524.381,
Antigua and Barbuda,28,Americas,Caribbean,2022,5.906292005,509.713,
Antigua and Barbuda,28,Americas,Caribbean,2022,5.628384633,480.377,
Antigua and Barbuda,28,Americas,Caribbean,2022,5.561524699,469.376,
Antigua and Barbuda,28,Americas,Caribbean,2022,5.096289552,425.372,
Antigua and Barbuda,28,Americas,Caribbean,2022,4.974311149,410.704,
Antigua and Barbuda,28,Americas,Caribbean,2022,4.980995619,407.037,
Antigua and Barbuda,28,Americas,Caribbean,2022,4.804484327,388.702,
Antigua and Barbuda,28,Americas,Caribbean,2022,4.536211421,363.033,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.364812845,344.698,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.439238615,344.698,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.581278521,348.365,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.49690052,333.697,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.670561524,337.364,
Antigua and Barbuda,28,Americas,Caribbean,2021,4.593864332,322.696,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.721298044,322.696,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.683621337,311.695,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.692005303,304.361,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.566841126,289.693,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.641623406,289.693,
Antigua and Barbuda,28,Americas,Caribbean,2020,4.85726747,300.694,
Argentina,32,Americas,South America,2022,26.27586863,190034.941,81.88
Argentina,32,Americas,South America,2022,34.43354498,179000.938,81.67
Argentina,32,Americas,South America,2022,94.51370116,180654.755,81.45
Argentina,32,Americas,South America,2022,138.8285701,191578.748,81.23
Argentina,32,Americas,South America,2022,384.5698399,179738.005,81.1
Argentina,32,Americas,South America,2022,489.4688976,174237.505,80.45
Argentina,32,Americas,South America,2022,690.164577,160951.964,80.12
Argentina,32,Americas,South America,2022,1480.076616,156170.196,79.41
Argentina,32,Americas,South America,2022,768.506066,133126.768,78.45
Argentina,32,Americas,South America,2022,678.2759566,123266.205,75.34
Argentina,32,Americas,South America,2021,344.5583516,132631.723,73.67
Argentina,32,Americas,South America,2021,523.8229024,141076.824,70.76
Argentina,32,Americas,South America,2021,373.9843896,145488.225,68.89
Argentina,32,Americas,South America,2021,253.8126933,137673.848,45.78
Argentina,32,Americas,South America,2021,153.7734652,134677.909,29.45
Argentina,32,Americas,South America,2021,123.6642891,129217.746,18.23
Argentina,32,Americas,South America,2020,193.518126,122547.473,0.1
Argentina,32,Americas,South America,2020,215.5858402,123350.546,0.01
Argentina,32,Americas,South America,2020,220.4924121,118609.115,0
Argentina,32,Americas,South America,2020,113.6230449,121447.373,0
Argentina,32,Americas,South America,2020,34.53803833,117021.304,0
Argentina,32,Americas,South America,2020,3.451770266,112613.57,0
Armenia,51,Asia,Western Asia,2022,1.67383608,4961.451,
Armenia,51,Asia,Western Asia,2022,1.422998378,4217.05,
Armenia,51,Asia,Western Asia,2022,1.468947703,4360.063,
Armenia,51,Asia,Western Asia,2022,1.86706781,5559.172,
Armenia,51,Asia,Western Asia,2022,1.693754804,5064.127,
Armenia,51,Asia,Western Asia,2022,1.459272353,4382.065,
Armenia,51,Asia,Western Asia,2022,1.443730955,4352.729,
Armenia,51,Asia,Western Asia,2022,1.204698359,3644.998,
Armenia,51,Asia,Western Asia,2022,1.129317807,3428.645,
Armenia,51,Asia,Western Asia,2022,0.998886775,3043.61,
Armenia,51,Asia,Western Asia,2021,1.157636701,3542.322,
Armenia,51,Asia,Western Asia,2021,1.126529454,3465.315,
Armenia,51,Asia,Western Asia,2021,0.988511937,3058.278,
Armenia,51,Asia,Western Asia,2021,1.094342744,3406.643,
Armenia,51,Asia,Western Asia,2021,1.044825239,3278.298,
Armenia,51,Asia,Western Asia,2021,0.821584566,2607.237,
Armenia,51,Asia,Western Asia,2020,1.083089242,3490.984,
Armenia,51,Asia,Western Asia,2020,0.901718662,2966.603,
Armenia,51,Asia,Western Asia,2020,0.859706565,2896.93,
Armenia,51,Asia,Western Asia,2020,1.174674163,4052.035,
Aruba,533,Americas,Caribbean,2022,23.92335086,2438.555,
Aruba,533,Americas,Caribbean,2022,24.18270225,2456.89,
Aruba,533,Americas,Caribbean,2022,24.87621527,2522.896,
Aruba,533,Americas,Caribbean,2022,24.74964477,2508.228,
Aruba,533,Americas,Caribbean,2022,25.6134619,2592.569,
Aruba,533,Americas,Caribbean,2022,24.76670634,2497.227,
Aruba,533,Americas,Caribbean,2022,24.964531,2497.227,
Aruba,533,Americas,Caribbean,2022,24.51054263,2420.22,
Aruba,533,Americas,Caribbean,2022,24.90906561,2416.553,
Aruba,533,Americas,Caribbean,2022,24.9755145,2372.549,
Aruba,533,Americas,Caribbean,2021,25.38248972,2357.881,
Aruba,533,Americas,Caribbean,2021,25.5476788,2321.211,
Aruba,533,Americas,Caribbean,2021,19.65258865,1749.159,
Aruba,533,Americas,Caribbean,2021,19.62153398,1712.489,
Aruba,533,Americas,Caribbean,2021,21.50066123,1837.167,
Aruba,533,Americas,Caribbean,2021,21.64188954,1800.497,
Aruba,533,Americas,Caribbean,2020,22.18661455,1782.162,
Aruba,533,Americas,Caribbean,2020,22.99644068,1763.827,
Aruba,533,Americas,Caribbean,2020,24.43048084,1771.161,
Aruba,533,Americas,Caribbean,2020,25.25815197,1723.49,
Aruba,533,Americas,Caribbean,2020,29.84760844,1928.842,
Aruba,533,Americas,Caribbean,2020,29.62016477,1840.834,
Australia,36,Oceania,Australia and New Zealand,2022,1709.228269,369039.546,
Australia,36,Oceania,Australia and New Zealand,2022,986.4328891,368170.467,
Australia,36,Oceania,Australia and New Zealand,2022,1101.355445,382464.433,
Australia,36,Oceania,Australia and New Zealand,2022,2454.380267,376197.53,
Australia,36,Oceania,Australia and New Zealand,2022,1700.122802,363795.736,
Australia,36,Oceania,Australia and New Zealand,2022,3170.154894,357946.871,
Australia,36,Oceania,Australia and New Zealand,2022,3455.068987,350268.173,
Australia,36,Oceania,Australia and New Zealand,2022,4103.953622,342776.492,
Australia,36,Oceania,Australia and New Zealand,2022,16.8572914,336355.575,
Australia,36,Oceania,Australia and New Zealand,2022,3958.316605,341390.366,
Australia,36,Oceania,Australia and New Zealand,2021,744.6712978,324877.865,
Australia,36,Oceania,Australia and New Zealand,2021,57.1075082,329479.95,
Australia,36,Oceania,Australia and New Zealand,2021,67.10058096,325380.244,
Australia,36,Oceania,Australia and New Zealand,2021,76.86469989,316964.479,
Australia,36,Oceania,Australia and New Zealand,2021,76.47532828,305838.801,
Australia,36,Oceania,Australia and New Zealand,2021,79.48077126,302241.474,
Australia,36,Oceania,Australia and New Zealand,2020,15.55602085,281940.962,
Australia,36,Oceania,Australia and New Zealand,2020,5.524280057,278204.289,
Australia,36,Oceania,Australia and New Zealand,2020,5.654917054,277478.223,
Australia,36,Oceania,Australia and New Zealand,2020,5.293249407,268068.701,
Australia,36,Oceania,Australia and New Zealand,2020,5.101008483,261574.444,
Australia,36,Oceania,Australia and New Zealand,2020,4.432532354,263847.984,
Austria,40,Europe,Western Europe,2022,1039.731979,65202.927,
Austria,40,Europe,Western Europe,2022,1845.09043,67975.179,
Austria,40,Europe,Western Europe,2022,2992.58305,63483.104,
Austria,40,Europe,Western Europe,2022,4600.241611,68752.583,
Austria,40,Europe,Western Europe,2022,4933.388937,69724.338,
Austria,40,Europe,Western Europe,2022,4520.724272,72214.231,
Austria,40,Europe,Western Europe,2022,3289.015939,74278.752,
Austria,40,Europe,Western Europe,2022,2945.82113,72272.903,
Austria,40,Europe,Western Europe,2022,3396.851883,72074.885,
Austria,40,Europe,Western Europe,2022,3579.277234,66977.755,
Austria,40,Europe,Western Europe,2021,262.17274,65785.98,
Austria,40,Europe,Western Europe,2021,1548.753943,62188.653,
Austria,40,Europe,Western Europe,2021,187.7320815,61917.295,
Austria,40,Europe,Western Europe,2021,204.9557231,63717.792,
Austria,40,Europe,Western Europe,2021,154.8243985,62705.7,
Austria,40,Europe,Western Europe,2021,233.8940805,63226.414,
Austria,40,Europe,Western Europe,2020,213.9020874,59827.105,
Austria,40,Europe,Western Europe,2020,532.4920874,59827.105,
Austria,40,Europe,Western Europe,2020,159.1924379,57095.19,
Austria,40,Europe,Western Europe,2020,76.44773716,57135.527,
Austria,40,Europe,Western Europe,2020,8.270324579,56688.153,
Austria,40,Europe,Western Europe,2020,7.977623192,61638.603,
Austria,40,Europe,Western Europe,2020,35.52571571,57722.247,
Azerbaijan,31,Asia,Western Asia,2022,3.63574629,33457.708,
Azerbaijan,31,Asia,Western Asia,2022,3.373180125,30678.122,
Azerbaijan,31,Asia,Western Asia,2022,3.550184248,31902.9,
Azerbaijan,31,Asia,Western Asia,2022,3.999236061,35503.894,
Azerbaijan,31,Asia,Western Asia,2022,3.478793111,30509.44,
Azerbaijan,31,Asia,Western Asia,2022,4.520161556,39167.227,
Azerbaijan,31,Asia,Western Asia,2022,4.009832078,34337.788,
Azerbaijan,31,Asia,Western Asia,2022,3.790837042,32089.917,
Azerbaijan,31,Asia,Western Asia,2022,3.657725788,30615.783,
Azerbaijan,31,Asia,Western Asia,2022,3.576753841,29614.692,
Azerbaijan,31,Asia,Western Asia,2021,3.510650757,28771.282,
Azerbaijan,31,Asia,Western Asia,2021,3.635043957,29508.349,
Azerbaijan,31,Asia,Western Asia,2021,3.550839743,28576.931,
Azerbaijan,31,Asia,Western Asia,2021,3.967149438,31675.546,
Azerbaijan,31,Asia,Western Asia,2021,3.762938974,29809.043,
Azerbaijan,31,Asia,Western Asia,2021,4.012918425,31510.531,
Azerbaijan,31,Asia,Western Asia,2020,4.308396066,33479.71,
Azerbaijan,31,Asia,Western Asia,2020,5.559891509,42672.879,
Azerbaijan,31,Asia,Western Asia,2020,6.523607284,49365.154,
Azerbaijan,31,Asia,Western Asia,2020,7.741090094,57678.243,
Bahamas,44,Americas,Caribbean,2022,5.205237886,1906.84,
Bahamas,44,Americas,Caribbean,2022,6.835610738,2464.224,
Bahamas,44,Americas,Caribbean,2022,4.634282297,1642.816,
Bahamas,44,Americas,Caribbean,2022,3.000215307,1045.095,
Bahamas,44,Americas,Caribbean,2022,4.524129584,1547.474,
Bahamas,44,Americas,Caribbean,2022,4.534282616,1521.805,
Bahamas,44,Americas,Caribbean,2022,4.858311455,1598.812,
Bahamas,44,Americas,Caribbean,2022,5.345812655,1723.49,
Bahamas,44,Americas,Caribbean,2022,4.809957418,1518.138,
Bahamas,44,Americas,Caribbean,2022,5.102301004,1576.81,
Bahamas,44,Americas,Caribbean,2021,5.179703305,1569.476,
Bahamas,44,Americas,Caribbean,2021,5.603474622,1668.485,
Bahamas,44,Americas,Caribbean,2021,5.710903688,1675.819,
Bahamas,44,Americas,Caribbean,2021,5.7928092,1679.486,
Bahamas,44,Americas,Caribbean,2021,4.755613659,1364.124,
Bahamas,44,Americas,Caribbean,2021,5.881615776,1668.485,
Bahamas,44,Americas,Caribbean,2020,6.010187467,1683.153,
Bahamas,44,Americas,Caribbean,2020,6.115655137,1686.82,
Bahamas,44,Americas,Caribbean,2020,6.276121798,1701.488,
Bahamas,44,Americas,Caribbean,2020,6.738756919,1793.163,
Bahamas,44,Americas,Caribbean,2020,6.825539444,1782.162,
Bahamas,44,Americas,Caribbean,2020,7.610436221,1950.844,
Bahrain,48,Asia,Western Asia,2022,18.13127841,23439.464,
Bahrain,48,Asia,Western Asia,2022,18.57946901,23252.447,
Bahrain,48,Asia,Western Asia,2022,18.21591488,21704.973,
Bahrain,48,Asia,Western Asia,2022,21.51496275,24011.516,
Bahrain,48,Asia,Western Asia,2022,21.32313366,22013.001,
Bahrain,48,Asia,Western Asia,2022,19.80127788,18830.045,
Bahrain,48,Asia,Western Asia,2022,21.8385486,19207.746,
Bahrain,48,Asia,Western Asia,2022,21.34042449,17509.925,
Bahrain,48,Asia,Western Asia,2022,21.33064744,16468.497,
Bahrain,48,Asia,Western Asia,2022,21.43010016,15698.427,
Bahrain,48,Asia,Western Asia,2021,19.93171511,13927.266,
Bahrain,48,Asia,Western Asia,2021,27.89874282,18643.028,
Bahrain,48,Asia,Western Asia,2021,28.11557575,18019.638,
Bahrain,48,Asia,Western Asia,2021,29.80335267,18404.673,
Bahrain,48,Asia,Western Asia,2021,28.99102946,17319.241,
Bahrain,48,Asia,Western Asia,2021,26.94756054,15621.42,
Bahrain,48,Asia,Western Asia,2020,28.4198517,16021.123,
Bahrain,48,Asia,Western Asia,2020,29.07985687,15969.785,
Bahrain,48,Asia,Western Asia,2020,29.31075524,15702.094,
Bahrain,48,Asia,Western Asia,2020,21.91427276,11455.708,
Bahrain,48,Asia,Western Asia,2020,24.20466796,12335.788,
Bahrain,48,Asia,Western Asia,2020,25.5388068,12665.818,
Bangladesh,50,Asia,Southern Asia,2022,0.373339091,57069.521,
Bangladesh,50,Asia,Southern Asia,2022,0.371563901,56152.771,
Bangladesh,50,Asia,Southern Asia,2022,0.353103929,52790.132,
Bangladesh,50,Asia,Southern Asia,2022,0.335078178,49581.507,
Bangladesh,50,Asia,Southern Asia,2022,0.320136563,46886.262,
Bangladesh,50,Asia,Southern Asia,2022,0.332278182,48136.709,
Bangladesh,50,Asia,Southern Asia,2022,0.262365597,37553.747,
Bangladesh,50,Asia,Southern Asia,2022,0.28144773,39750.28,
Bangladesh,50,Asia,Southern Asia,2022,0.243437439,33883.08,
Bangladesh,50,Asia,Southern Asia,2022,0.246025688,33707.064,
Bangladesh,50,Asia,Southern Asia,2021,0.240902076,32456.617,
Bangladesh,50,Asia,Southern Asia,2021,0.210519056,27869.2,
Bangladesh,50,Asia,Southern Asia,2021,0.194174893,25236.294,
Bangladesh,50,Asia,Southern Asia,2021,0.188644999,24048.186,
Bangladesh,50,Asia,Southern Asia,2021,0.200599318,25063.945,
Bangladesh,50,Asia,Southern Asia,2021,0.196320875,24029.851,
Bangladesh,50,Asia,Southern Asia,2020,0.190340811,22816.074,
Bangladesh,50,Asia,Southern Asia,2020,0.161621139,18969.391,
Bangladesh,50,Asia,Southern Asia,2020,0.151502361,17407.249,
Bangladesh,50,Asia,Southern Asia,2020,0.157859354,17748.28,
Bangladesh,50,Asia,Southern Asia,2020,0.144999395,15940.449,
Bangladesh,50,Asia,Southern Asia,2020,0.144650458,15533.412,
Barbados,52,Americas,Caribbean,2022,5.556376063,1565.809,
Barbados,52,Americas,Caribbean,2022,5.414264112,1518.138,
Barbados,52,Americas,Caribbean,2022,5.822387332,1624.481,
Barbados,52,Americas,Caribbean,2022,5.864368197,1628.148,
Barbados,52,Americas,Caribbean,2022,5.176435244,1430.13,
Barbados,52,Americas,Caribbean,2022,4.988516785,1371.458,
Barbados,52,Americas,Caribbean,2022,4.946203503,1353.123,
Barbados,52,Americas,Caribbean,2022,4.755426976,1294.451,
Barbados,52,Americas,Caribbean,2022,4.684549039,1268.782,
Barbados,52,Americas,Caribbean,2022,4.557831585,1228.445,
Barbados,52,Americas,Caribbean,2021,4.551357456,1221.111,
Barbados,52,Americas,Caribbean,2021,4.446678394,1188.108,
Barbados,52,Americas,Caribbean,2021,4.545526256,1210.11,
Barbados,52,Americas,Caribbean,2021,4.297535516,1140.437,
Barbados,52,Americas,Caribbean,2021,3.40915172,902.082,
Barbados,52,Americas,Caribbean,2021,3.223931728,850.744,
Barbados,52,Americas,Caribbean,2020,3.149134573,828.742,
Barbados,52,Americas,Caribbean,2020,2.850423524,748.068,
Barbados,52,Americas,Caribbean,2020,4.259489366,1114.768,
Barbados,52,Americas,Caribbean,2020,3.751830719,979.089,
Barbados,52,Americas,Caribbean,2020,4.637044297,1206.443,
Barbados,52,Americas,Caribbean,2020,4.143007527,1074.431,
Belarus,112,Europe,Eastern Europe,2022,6.698497554,63303.421,
Belarus,112,Europe,Eastern Europe,2022,6.555810462,62221.656,
Belarus,112,Europe,Eastern Europe,2022,6.329432587,60292.814,
Belarus,112,Europe,Eastern Europe,2022,6.573568244,62815.71,
Belarus,112,Europe,Eastern Europe,2022,6.288940915,60281.813,
Belarus,112,Europe,Eastern Europe,2022,6.42692097,61829.287,
Belarus,112,Europe,Eastern Europe,2022,6.111341629,59064.369,
Belarus,112,Europe,Eastern Europe,2022,5.970952957,58037.609,
Belarus,112,Europe,Eastern Europe,2022,5.490693023,53721.55,
Belarus,112,Europe,Eastern Europe,2022,5.31727814,52390.429,
Belarus,112,Europe,Eastern Europe,2021,5.30190159,52595.781,
Belarus,112,Europe,Eastern Europe,2021,5.356784178,53468.527,
Belarus,112,Europe,Eastern Europe,2021,5.562563585,55819.074,
Belarus,112,Europe,Eastern Europe,2021,5.713606954,57597.569,
Belarus,112,Europe,Eastern Europe,2021,5.881008613,59519.077,
Belarus,112,Europe,Eastern Europe,2021,5.923159396,60157.135,
Belarus,112,Europe,Eastern Europe,2020,6.096626043,62118.98,
Belarus,112,Europe,Eastern Europe,2020,6.449747037,65914.325,
Belarus,112,Europe,Eastern Europe,2020,7.266112329,74451.101,
Belarus,112,Europe,Eastern Europe,2020,8.52275292,87487.286,
Belgium,56,Europe,Western Europe,2022,8.882452598,97765.887,
Belgium,56,Europe,Western Europe,2022,9.970786803,109093.25,
Belgium,56,Europe,Western Europe,2022,9.576281151,104021.789,
Belgium,56,Europe,Western Europe,2022,9.643234967,103882.443,
Belgium,56,Europe,Western Europe,2022,9.666088066,103215.049,
Belgium,56,Europe,Western Europe,2022,10.08485255,106775.706,
Belgium,56,Europe,Western Europe,2022,10.30611786,108297.511,
Belgium,56,Europe,Western Europe,2022,10.62241733,110908.415,
Belgium,56,Europe,Western Europe,2022,11.0317701,114564.414,
Belgium,56,Europe,Western Europe,2022,10.35871198,107098.402,
Belgium,56,Europe,Western Europe,2021,11.0977143,114315.058,
Belgium,56,Europe,Western Europe,2021,11.18914999,114894.444,
Belgium,56,Europe,Western Europe,2021,11.23609481,115085.128,
Belgium,56,Europe,Western Europe,2021,11.57934376,118374.427,
Belgium,56,Europe,Western Europe,2021,11.30140673,115341.818,
Belgium,56,Europe,Western Europe,2021,11.58945375,118059.065,
Belgium,56,Europe,Western Europe,2020,11.05377825,112327.544,
Belgium,56,Europe,Western Europe,2020,11.08973489,112334.878,
Belgium,56,Europe,Western Europe,2020,10.66796487,107652.119,
Belgium,56,Europe,Western Europe,2020,11.14117764,111968.178,
Belgium,56,Europe,Western Europe,2020,11.08370232,110959.753,
Belgium,56,Europe,Western Europe,2020,10.62808966,106049.64,
Belize,84,Americas,Central America,2022,1.739123561,550.05,
Belize,84,Americas,Central America,2022,1.794316175,553.717,
Belize,84,Americas,Central America,2022,1.559305818,469.376,
Belize,84,Americas,Central America,2022,1.53653626,451.041,
Belize,84,Americas,Central America,2022,1.601612182,458.375,
Belize,84,Americas,Central America,2022,1.55100095,432.706,
Belize,84,Americas,Central America,2022,1.523870991,414.371,
Belize,84,Americas,Central America,2022,1.494249925,396.036,
Belize,84,Americas,Central America,2022,1.490384988,385.035,
Belize,84,Americas,Central America,2022,1.456511205,366.7,
Belize,84,Americas,Central America,2021,2.901320565,711.398,
Belize,84,Americas,Central America,2021,2.889507347,689.396,
Belize,84,Americas,Central America,2021,2.593754852,601.388,
Belize,84,Americas,Central America,2021,1.64546856,370.367,
Belize,84,Americas,Central America,2021,1.779086798,388.702,
Belize,84,Americas,Central America,2021,1.450396704,308.028,
Belize,84,Americas,Central America,2020,1.824977532,377.701,
Belize,84,Americas,Central America,2020,1.848468974,374.034,
Belize,84,Americas,Central America,2020,1.90354299,377.701,
Belize,84,Americas,Central America,2020,1.825089536,355.699,
Belize,84,Americas,Central America,2020,1.877879269,359.366,
Belize,84,Americas,Central America,2020,1.66191243,311.695,
Benin,204,Africa,Western Africa,2022,0.509941159,4987.12,
Benin,204,Africa,Western Africa,2022,0.541771234,5152.135,
Benin,204,Africa,Western Africa,2022,0.514288887,4752.432,
